Faculty,Subject,Course Number,Credits,Title,Info Link
GS,ENVS,6599A,3.00,Individual Directed Study,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1615.0.5
GS,ENVS,6599B,3.00,Individual Directed Study,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1616.0.5
GS,ENVS,6599O,3.00,Individual Directed Study,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1617.0.5
GS,ENVS,6699,3.00,Experiential Learning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1618.0.5
GS,ENVS,6699,6.00,Experiential Learning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1619.0.5
GS,ENVS,6699,9.00,Experiential Learning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1620.0.5
GS,ENVS,6699,12.00,Experiential Learning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1621.0.5
GS,ENVS,6699P,3.00,Experiential Learning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1622.0.5
GS,ENVS,7899,0.00,MES Major Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1623.0.5
GS,ENVS,7899,6.00,MES Major Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1624.0.5
GS,ENVS,7899,12.00,MES Major Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1625.0.5
GS,ENVS,7999,0.00,MES Thesis Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1626.0.5
GS,ENVS,8102,3.00,Ph.D Research Seminar,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1627.0.5
GS,ENVS,8103,3.00,PhD Research Design Workshop,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1628.0.5
GS,ENVS,8599,3.00,Individual PhD Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1629.0.5
AP,ESL,1000,6.00,Canadian Language and Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1630.0.5
AP,ESL,1010,3.00,Advancing Reading and Writing in Academic Contexts,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1631.0.5
AP,ESL,1015,3.00,Advancing Oral Communication for ESL Students,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1632.0.5
AP,ESL,1200,6.00,Society and Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1633.0.5
AP,ESL,1450,6.00,Thinking about Contemporary Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1634.0.5
AP,ESL,1790,6.00,Modes of Reasoning: Reasoning In Everyday Language,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1635.0.5
AP,ESL,2010,3.00,Language in Digital Communication,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1636.0.5
AP,ESL,2020,3.00,Linguistic Landscapes of Urban Spaces,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1637.0.5
AP,ESL,3010,3.00,Introduction to Intercultural Communication,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1638.0.5
AP,ESL,3020,3.00,World Englishes and Translingual Communication,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1639.0.5
AP,ESL,4015,3.00,Using English for Specific Purposes,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1640.0.5
AP,ESL,4025,3.00,Critical Academic Literacies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1641.0.5
GS,ESS,5010,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1642.0.5
GS,ESS,5020,3.00,Time Series and Spectral Analysis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1643.0.5
GS,ESS,5170,3.00,Climate Variability and Climate Change,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1644.0.5
GS,ESS,5180,3.00,Physical Principles of Remote Sensing,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1645.0.5
GS,ESS,5200,3.00,Atmospheric Dynamics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1646.0.5
GS,ESS,5201,3.00,Storms and Weather Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1647.0.5
GS,ESS,5203,3.00,Turbulence and Diffusion,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1648.0.5
GS,ESS,5204,3.00,Numerical Weather Prediction,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1649.0.5
GS,ESS,5205,3.00,Cloud Physics and Radar Meteorology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1650.0.5
GS,ESS,5230,3.00,Remote Sensing of the Atmosphere,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1651.0.5
GS,ESS,5400,3.00,Geographical Information Systems and Advanced Spatial Analysis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1652.0.5
GS,ESS,5410,3.00,Advanced Satellite Positioning,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1653.0.5
GS,ESS,5420,3.00,Advanced Geospatial Information Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1654.0.5
GS,ESS,5550,3.00,Control Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1655.0.5
LE,ESSE,1010,3.00,The Dynamic Earth and Space Geodesy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1656.0.5
LE,ESSE,1011,3.00,Introduction to Atmospheric Science,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1657.0.5
LE,ESSE,1012,3.00,The Earth Environment,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1658.0.5
LE,ESSE,1410,6.00,"Natural, Technological and Human-induced Disasters",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1659.0.5
LE,ESSE,2010,3.00,Introductory Meteorology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1660.0.5
LE,ESSE,2020,3.00,Introduction to Climate Science,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1661.0.5
LE,ESSE,2030,3.00,Planetary Geophysics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1662.0.5
LE,ESSE,2210,3.00,Engineering and the Environment,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1663.0.5
LE,ESSE,2220,3.00,Computational Methods for Space Engineering,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1664.0.5
LE,ESSE,2361,3.00,Space Systems Engineering,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1665.0.5
LE,ESSE,2470,3.00,Introduction to Continuum Mechanics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1666.0.5
LE,ESSE,3020,3.00,Global Geophysics and Geodesy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1667.0.5
LE,ESSE,3030,3.00,Atmospheric Radiation and Thermodynamics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1668.0.5
LE,ESSE,3040,3.00,Atmospheric Dynamics I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1669.0.5
LE,ESSE,3130,3.00,Introductory Atmospheric Chemistry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1670.0.5
LE,ESSE,3280,3.00,Physics of the Space Environment,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1671.0.5
LE,ESSE,3330,3.00,Materials for Space Applications,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1672.0.5
LE,ESSE,3360,3.00,Heat Transfer and Thermal Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1673.0.5
LE,ESSE,3380,4.00,Fundamentals of Mechatronics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1674.0.5
LE,ESSE,3600,3.00,Geographical Information Systems (GIS) and Spatial Analysis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1675.0.5
LE,ESSE,4000,3.00,Research Project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1676.0.5
LE,ESSE,4000,6.00,Research Project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1677.0.5
LE,ESSE,4020,3.00,Time Series and Spectral Analysis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1678.0.5
LE,ESSE,4110,3.00,Dynamics of Space Vehicles,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1679.0.5
LE,ESSE,4120,3.00,Cloud Physics and Radar Meteorology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1680.0.5
LE,ESSE,4130,3.00,Atmospheric Dynamics II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1681.0.5
LE,ESSE,4140,3.00,Numerical Weather Prediction,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1682.0.5
LE,ESSE,4160,3.00,Climate Variability and Climate Change,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1683.0.5
LE,ESSE,4220,3.00,Remote Sensing of the Earth's Surface,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1684.0.5
LE,ESSE,4230,3.00,Remote Sensing of the Atmosphere,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1685.0.5
LE,ESSE,4240,3.00,Storms and Weather Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1686.0.5
LE,ESSE,4350,6.00,Space Hardware,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1687.0.5
LE,ESSE,4360,3.00,Payload Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1688.0.5
LE,ESSE,4361,3.00,Space Mission Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1689.0.5
LE,ESSE,4370,3.00,Finite Element Methods in Engineering Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1690.0.5
LE,ESSE,4600,3.00,Geographical Information Systems (GIS) and Data Integration,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1691.0.5
SB,EXCH,4901,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1692.0.5
SB,EXCH,4902,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1693.0.5
SB,EXCH,4903,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1694.0.5
SB,EXCH,4904,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1695.0.5
SB,EXCH,4905,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1696.0.5
SB,EXCH,4906,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1697.0.5
SB,EXCH,4907,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1698.0.5
SB,EXCH,4908,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1699.0.5
SB,EXCH,4910,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1700.0.5
SB,EXCH,4911,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1701.0.5
SB,EXCH,4912,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1702.0.5
SB,EXCH,4913,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1703.0.5
SB,EXCH,4914,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1704.0.5
SB,EXCH,4915,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1705.0.5
SB,EXCH,4916,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1706.0.5
SB,EXCH,4917,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1707.0.5
SB,EXCH,4918,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1708.0.5
SB,EXCH,4919,1.50,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1709.0.5
SB,EXCH,4921,3.00,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1710.0.5
SB,EXCH,4922,3.00,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1711.0.5
SB,EXCH,4923,3.00,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1712.0.5
SB,EXCH,4924,3.00,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1713.0.5
SB,EXCH,4925,3.00,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1714.0.5
SB,EXCH,4930,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1715.0.5
SB,EXCH,4931,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1716.0.5
SB,EXCH,4932,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1717.0.5
SB,EXCH,4933,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1718.0.5
SB,EXCH,4934,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1719.0.5
SB,EXCH,4935,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1720.0.5
SB,EXCH,4936,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1721.0.5
SB,EXCH,4937,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1722.0.5
SB,EXCH,4938,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1723.0.5
SB,EXCH,4939,1.50,Exchange - Globally Focused Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1724.0.5
SB,EXCH,4941,3.00,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1725.0.5
SB,EXCH,4942,3.00,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1726.0.5
SB,EXCH,4943,3.00,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1727.0.5
SB,EXCH,4950,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1728.0.5
SB,EXCH,4951,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1729.0.5
SB,EXCH,4952,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1730.0.5
SB,EXCH,4953,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1731.0.5
SB,EXCH,4954,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1732.0.5
SB,EXCH,4955,1.50,Exchange - Non Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1733.0.5
SB,EXCH,4960,3.00,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1734.0.5
SB,EXCH,4961,3.00,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1735.0.5
SB,EXCH,4962,3.00,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1736.0.5
SB,EXCH,4963,3.00,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1737.0.5
SB,EXCH,4970,1.50,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1738.0.5
SB,EXCH,4971,1.50,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1739.0.5
SB,EXCH,4972,1.50,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1740.0.5
SB,EXCH,4973,1.50,Exchange - Language Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1741.0.5
SB,EXCH,6901,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1742.0.5
SB,EXCH,6902,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1743.0.5
SB,EXCH,6903,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1744.0.5
SB,EXCH,6904,3.00,Exchange - Schulich Business Elective,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.1745.0.5
